ride_id,driver_id,pickup_location_id,dropoff_location_id,pickup_datetime,trip_duration_minutes,fare_amount
7762,278,194,207,2025-12-10 08:18:00,11,20.09
15418,284,155,133,2025-12-10 08:18:00,55,80.84
19323,114,154,105,2025-12-10 08:22:00,33,56.52
246,288,258,83,2025-12-10 08:39:00,52,82.01
5109,61,182,239,2025-12-10 08:52:00,37,50.29
8432,181,172,233,2025-12-10 08:55:00,5,9.43
9934,234,187,169,2025-12-10 09:07:00,54,85.63
12494,274,62,79,2025-12-10 09:20:00,26,45.28
4224,5,163,88,2025-12-10 09:20:00,48,74.54
10664,303,247,265,2025-12-10 09:22:00,50,72.81
5395,303,69,110,2025-12-10 09:24:00,22,33.7
605,493,250,9,2025-12-10 09:28:00,36,54.14
15778,282,1,232,2025-12-10 09:30:00,23,34.6
514,14,21,136,2025-12-10 09:45:00,42,67.89
2566,438,74,159,2025-12-10 09:45:00,39,63.67
2237,38,141,178,2025-12-10 09:50:00,50,76.43
4814,278,86,51,2025-12-10 09:52:00,29,46.27
8863,65,184,104,2025-12-10 09:55:00,59,91.4
3247,158,72,12,2025-12-10 10:06:00,24,38.89
7666,353,223,188,2025-12-10 10:15:00,49,81.75
11510,112,172,51,2025-12-10 10:19:00,52,80.62
17223,394,141,241,2025-12-10 10:43:00,55,81.98
10689,20,133,35,2025-12-10 10:52:00,7,14.54
563,422,152,215,2025-12-10 10:52:00,55,81.66
9276,217,9,178,2025-12-10 10:57:00,31,49.94
441,120,192,216,2025-12-10 11:15:00,55,83.47
10514,426,220,176,2025-12-10 11:17:00,13,19.83
4799,312,169,1,2025-12-10 11:18:00,35,55.03
11658,71,94,58,2025-12-10 11:28:00,29,48.89
5857,226,52,238,2025-12-10 11:38:00,54,83.57
18877,259,54,140,2025-12-10 11:43:00,33,53.81
13311,128,199,76,2025-12-10 12:00:00,17,26.61
13669,225,152,58,2025-12-10 12:04:00,27,39.99
4401,488,96,162,2025-12-10 12:05:00,14,25.42
3071,411,225,49,2025-12-10 12:10:00,43,63.78
7940,491,178,79,2025-12-10 12:12:00,22,34.29
258,404,22,262,2025-12-10 12:20:00,38,57.28
775,264,171,176,2025-12-10 12:23:00,59,92.13
7510,126,190,82,2025-12-10 12:33:00,20,33.23
472,37,228,255,2025-12-10 12:35:00,37,58.99
11440,330,161,166,2025-12-10 12:48:00,32,50.69
8954,415,223,210,2025-12-10 12:53:00,51,78.08
10285,251,10,142,2025-12-10 12:55:00,13,21.66
9956,39,179,185,2025-12-10 13:02:00,22,33.8
9606,107,80,199,2025-12-10 13:02:00,40,67.03
5119,210,221,64,2025-12-10 13:15:00,56,88.3
7882,98,265,57,2025-12-10 13:25:00,47,71.99
6100,354,112,144,2025-12-10 13:27:00,22,35.43
9476,177,96,258,2025-12-10 14:04:00,14,25.71
4453,398,89,94,2025-12-10 14:20:00,22,35.17
14335,408,6,62,2025-12-10 14:26:00,46,73.65
4643,467,249,23,2025-12-10 14:31:00,7,15.35
17990,398,77,145,2025-12-10 14:36:00,22,33.59
10605,355,147,239,2025-12-10 14:42:00,40,62.95
5619,341,56,168,2025-12-10 14:48:00,25,38.97
15966,370,93,52,2025-12-10 14:48:00,59,91.0
13680,141,115,210,2025-12-10 14:51:00,37,60.1
18035,72,44,47,2025-12-10 14:53:00,46,73.72
13447,41,72,62,2025-12-10 14:53:00,38,58.96
437,78,219,1,2025-12-10 14:57:00,29,46.43
5229,209,95,230,2025-12-10 14:59:00,46,74.35
16431,219,6,29,2025-12-10 15:07:00,49,74.78
6091,323,67,34,2025-12-10 15:10:00,43,64.94
18836,113,247,123,2025-12-10 15:14:00,51,79.37
301,455,241,156,2025-12-10 15:18:00,29,51.97
2530,269,25,236,2025-12-10 15:23:00,28,48.71
13662,148,8,211,2025-12-10 15:30:00,35,54.82
6380,176,255,105,2025-12-10 15:30:00,42,69.57
4981,57,34,87,2025-12-10 15:41:00,25,41.27
4576,105,101,125,2025-12-10 15:54:00,46,68.85
15014,147,125,253,2025-12-10 15:56:00,17,23.84
17354,25,100,111,2025-12-10 16:08:00,40,66.16
1131,182,57,154,2025-12-10 16:13:00,20,35.19
16928,105,218,190,2025-12-10 16:14:00,51,76.48
2151,491,170,92,2025-12-10 16:14:00,14,22.66
5500,75,220,213,2025-12-10 16:23:00,47,76.49
12807,241,189,165,2025-12-10 16:26:00,20,32.97
10060,436,64,45,2025-12-10 16:31:00,26,41.53
3306,430,198,196,2025-12-10 16:36:00,36,58.32
5860,491,84,122,2025-12-10 16:41:00,9,18.78
10062,19,40,23,2025-12-10 16:45:00,14,25.35
295,387,71,108,2025-12-10 16:55:00,10,20.14
13327,258,2,231,2025-12-10 16:56:00,48,71.44
9878,426,132,10,2025-12-10 16:59:00,48,74.6
2655,368,254,27,2025-12-10 17:07:00,50,77.01
16525,135,82,218,2025-12-10 17:10:00,52,80.04
19772,417,184,57,2025-12-10 17:17:00,16,27.13
4019,77,149,172,2025-12-10 17:27:00,22,36.51
6035,77,208,246,2025-12-10 17:28:00,30,47.26
10651,345,142,146,2025-12-10 17:41:00,22,42.01
14336,490,216,77,2025-12-10 17:41:00,20,35.48
17696,435,4,37,2025-12-10 17:50:00,51,78.38
18596,324,260,205,2025-12-10 18:15:00,15,26.22
8635,176,13,26,2025-12-10 18:20:00,29,44.21
6845,259,46,199,2025-12-10 18:27:00,29,45.85
15376,127,181,22,2025-12-10 18:28:00,38,58.75
16875,393,229,198,2025-12-10 18:29:00,5,9.27
1226,418,254,223,2025-12-10 18:35:00,30,48.4
5171,205,257,23,2025-12-10 18:52:00,6,11.33
2316,253,56,23,2025-12-10 19:13:00,50,76.7
13142,363,154,119,2025-12-10 19:21:00,25,41.31
1103,456,117,144,2025-12-10 19:29:00,30,44.88
2496,359,7,236,2025-12-10 19:31:00,50,78.61
14085,332,180,28,2025-12-10 19:44:00,27,42.7
18316,7,89,83,2025-12-10 19:45:00,42,64.63
214,214,196,4,2025-12-10 19:51:00,28,47.99
9974,305,72,39,2025-12-10 19:54:00,52,80.4
822,260,176,50,2025-12-10 20:01:00,54,85.38
17916,145,124,110,2025-12-10 20:04:00,30,46.68
18272,443,263,63,2025-12-10 20:05:00,54,86.11
7114,155,95,136,2025-12-10 20:06:00,21,37.33
9349,357,243,211,2025-12-10 20:11:00,18,30.63
6155,423,95,235,2025-12-10 20:13:00,31,48.93
18132,43,146,59,2025-12-10 20:13:00,7,12.77
17062,404,26,28,2025-12-10 20:14:00,36,56.62
17873,74,203,191,2025-12-10 20:22:00,60,92.37
17024,337,263,116,2025-12-10 20:23:00,12,17.07
2922,287,128,184,2025-12-10 20:28:00,51,78.89
182,150,137,264,2025-12-10 20:39:00,16,28.24
2678,264,121,33,2025-12-10 20:43:00,10,17.41
11785,470,133,146,2025-12-10 20:46:00,18,28.75
2249,163,230,174,2025-12-10 20:49:00,60,91.46
6416,211,220,75,2025-12-10 20:53:00,12,20.35
5180,54,156,83,2025-12-10 20:54:00,35,53.86
15296,460,199,252,2025-12-10 21:00:00,11,21.29
9735,140,242,6,2025-12-10 21:24:00,8,14.41
19699,374,231,19,2025-12-10 21:25:00,57,88.66
2332,494,12,107,2025-12-10 21:32:00,26,41.46
18369,284,210,214,2025-12-10 21:52:00,47,71.95
2169,499,138,134,2025-12-10 21:59:00,41,63.25
2669,460,232,189,2025-12-10 22:00:00,26,43.76
15537,386,90,24,2025-12-10 22:08:00,6,13.52
3317,263,115,224,2025-12-10 22:15:00,52,82.6
3925,454,38,26,2025-12-10 22:25:00,23,33.38
4193,481,53,225,2025-12-10 22:31:00,6,14.84
468,119,176,33,2025-12-10 22:35:00,35,56.92
8160,365,227,13,2025-12-10 22:42:00,45,71.82
4424,325,58,26,2025-12-10 22:44:00,43,70.33
11840,83,202,147,2025-12-10 22:46:00,27,44.83
6913,249,131,142,2025-12-10 22:56:00,42,69.3
12746,124,5,203,2025-12-10 22:58:00,13,20.31
6807,481,16,237,2025-12-10 23:02:00,59,89.67
3242,416,230,131,2025-12-10 23:03:00,27,41.17
11274,14,55,27,2025-12-10 23:08:00,8,14.33
15720,16,88,47,2025-12-10 23:22:00,38,59.12
8807,374,95,41,2025-12-10 23:22:00,16,25.0
17718,424,156,71,2025-12-10 23:22:00,48,76.65
14645,97,4,254,2025-12-10 23:26:00,10,16.88
6510,331,40,194,2025-12-10 23:29:00,41,64.9
13213,324,80,16,2025-12-10 23:34:00,30,49.39
9266,388,46,225,2025-12-10 23:42:00,21,34.79
9244,312,238,209,2025-12-10 23:59:00,20,37.19
9046,491,124,214,2025-12-11 00:01:00,42,65.19
10916,152,178,75,2025-12-11 00:02:00,27,37.78
6961,45,49,50,2025-12-11 00:09:00,12,22.02
17069,141,171,51,2025-12-11 00:11:00,55,84.69
5310,485,34,12,2025-12-11 00:12:00,55,83.77
6408,324,93,69,2025-12-11 00:20:00,13,25.48
10140,90,174,253,2025-12-11 00:28:00,53,81.01
879,80,116,10,2025-12-11 00:32:00,26,44.08
5044,470,72,247,2025-12-11 00:55:00,27,39.27
6605,252,116,158,2025-12-11 01:06:00,50,77.96
15527,81,174,202,2025-12-11 01:09:00,43,65.13
12735,284,39,120,2025-12-11 01:16:00,37,61.45
13084,489,116,96,2025-12-11 01:18:00,14,22.61
10717,176,166,21,2025-12-11 01:19:00,13,22.61
10905,498,251,163,2025-12-11 01:54:00,58,84.91
7851,337,69,262,2025-12-11 01:54:00,28,44.12
2024,441,55,240,2025-12-11 02:03:00,58,90.72
1995,357,4,264,2025-12-11 02:03:00,21,34.29
13130,398,107,172,2025-12-11 02:05:00,7,15.28
8529,293,85,144,2025-12-11 02:06:00,55,83.28
8751,14,72,62,2025-12-11 02:07:00,33,54.54
6897,202,65,45,2025-12-11 02:19:00,47,71.68
9300,219,60,220,2025-12-11 02:26:00,37,55.96
12283,46,177,253,2025-12-11 02:33:00,28,45.42
13101,189,152,36,2025-12-11 02:43:00,32,50.67
2905,253,201,179,2025-12-11 02:51:00,15,27.18
6983,107,243,187,2025-12-11 02:52:00,48,74.18
19499,83,149,92,2025-12-11 02:52:00,25,40.36
8726,141,53,135,2025-12-11 02:59:00,27,45.02
9454,270,220,260,2025-12-11 03:04:00,45,76.63
12697,357,16,1,2025-12-11 03:04:00,51,79.2
18122,245,58,54,2025-12-11 03:20:00,49,77.28
8641,269,77,179,2025-12-11 03:32:00,60,93.24
8256,329,189,120,2025-12-11 03:43:00,40,63.98
6086,211,121,134,2025-12-11 03:50:00,59,88.91
13160,404,3,16,2025-12-11 04:01:00,28,46.81
6636,234,127,69,2025-12-11 04:09:00,16,26.04
683,92,215,168,2025-12-11 04:18:00,60,95.02
3320,262,175,208,2025-12-11 04:23:00,9,17.46
13405,155,103,255,2025-12-11 04:30:00,24,39.54
11033,4,230,220,2025-12-11 04:33:00,27,46.6
15103,347,189,75,2025-12-11 04:44:00,35,55.93
11768,210,184,1,2025-12-11 05:02:00,16,28.25
1739,2,121,138,2025-12-11 05:15:00,58,87.04
2712,244,62,258,2025-12-11 05:17:00,9,18.21
3411,430,22,4,2025-12-11 05:22:00,54,79.66
4082,386,220,208,2025-12-11 05:30:00,58,89.3
6832,344,123,33,2025-12-11 05:32:00,17,28.62
7984,180,196,45,2025-12-11 06:06:00,18,30.6
4000,161,161,38,2025-12-11 06:20:00,29,49.4
18198,10,168,252,2025-12-11 06:21:00,11,20.67
2196,109,89,60,2025-12-11 06:34:00,48,78.7
5015,377,41,213,2025-12-11 06:37:00,18,32.44
2373,329,223,184,2025-12-11 06:40:00,31,47.72
1003,439,90,26,2025-12-11 06:41:00,24,41.34
4197,364,190,127,2025-12-11 06:42:00,23,36.96
6617,374,19,121,2025-12-11 06:57:00,39,62.22
6928,485,111,57,2025-12-11 06:59:00,14,23.22
16677,344,46,160,2025-12-11 07:00:00,43,64.11
4850,481,13,260,2025-12-11 07:14:00,53,82.12
140,422,205,102,2025-12-11 07:20:00,42,67.54
10911,166,12,162,2025-12-11 07:31:00,34,52.31
17925,255,78,25,2025-12-11 07:42:00,26,41.15
7339,289,149,215,2025-12-11 07:54:00,14,22.99
1120,227,219,190,2025-12-11 08:06:00,15,26.93
3660,192,166,2,2025-12-11 08:07:00,37,54.06
19337,188,131,256,2025-12-11 08:17:00,56,89.19
19996,144,64,120,2025-12-11 08:22:00,46,74.28
9710,460,166,260,2025-12-11 08:26:00,47,73.72
18030,101,250,102,2025-12-11 08:26:00,9,19.52
14178,123,158,122,2025-12-11 08:40:00,52,81.89
11588,420,190,75,2025-12-11 09:00:00,58,90.01
2820,199,3,19,2025-12-11 09:07:00,41,67.25
12911,277,77,123,2025-12-11 09:11:00,16,24.42
5331,140,186,127,2025-12-11 09:18:00,60,92.22
5912,70,1,93,2025-12-11 09:20:00,19,30.09
9148,381,138,145,2025-12-11 09:26:00,14,24.25
401,455,51,144,2025-12-11 09:27:00,54,84.38
2350,110,130,216,2025-12-11 09:29:00,37,58.64
11797,309,255,114,2025-12-11 09:29:00,20,34.6
11323,144,251,49,2025-12-11 09:29:00,41,62.75
8359,460,124,118,2025-12-11 09:32:00,12,20.97
8810,227,239,20,2025-12-11 09:41:00,58,87.56
2959,53,233,189,2025-12-11 09:42:00,56,87.55
5994,146,66,180,2025-12-11 09:47:00,60,93.17
12121,41,92,159,2025-12-11 09:48:00,40,60.85
14799,383,42,209,2025-12-11 09:54:00,33,52.16
19450,362,11,140,2025-12-11 09:55:00,38,63.47
4017,190,66,47,2025-12-11 09:57:00,57,88.46
13056,127,91,258,2025-12-11 09:59:00,44,68.9
11923,463,82,246,2025-12-11 10:12:00,14,26.77
1880,279,70,34,2025-12-11 10:25:00,20,34.88
19325,360,62,155,2025-12-11 10:26:00,47,71.08
17921,490,107,102,2025-12-11 10:28:00,51,77.01
6685,432,174,109,2025-12-11 10:34:00,8,14.74
4954,261,215,44,2025-12-11 10:43:00,29,49.11
9649,97,92,161,2025-12-11 10:55:00,50,75.29
6822,98,255,172,2025-12-11 10:56:00,17,28.71
11846,24,263,67,2025-12-11 10:57:00,22,38.93
8678,497,70,60,2025-12-11 10:59:00,18,29.98
158,323,261,210,2025-12-11 11:01:00,20,32.87
12923,166,241,10,2025-12-11 11:26:00,30,50.7
10986,111,37,73,2025-12-11 11:26:00,24,38.55
7303,23,16,217,2025-12-11 11:30:00,31,51.31
14482,336,244,34,2025-12-11 11:34:00,5,8.38
2297,294,9,78,2025-12-11 11:39:00,8,14.84
1287,362,13,241,2025-12-11 11:50:00,33,54.06
19127,244,62,211,2025-12-11 11:51:00,30,46.72
19289,120,247,54,2025-12-11 11:53:00,36,59.34
4641,67,152,17,2025-12-11 12:00:00,19,35.9
8712,350,160,136,2025-12-11 12:04:00,46,68.23
14285,275,234,106,2025-12-11 12:14:00,44,65.28
15056,408,53,10,2025-12-11 12:25:00,10,20.93
9262,303,187,252,2025-12-11 12:26:00,29,49.18
8447,38,54,191,2025-12-11 12:32:00,34,54.12
10671,66,161,147,2025-12-11 12:33:00,60,96.3
3937,85,180,51,2025-12-11 12:35:00,27,44.75
9800,393,252,33,2025-12-11 12:41:00,38,58.55
12159,273,237,190,2025-12-11 12:42:00,46,73.18
19040,129,134,47,2025-12-11 12:47:00,54,84.3
19101,159,119,262,2025-12-11 12:57:00,24,40.39
7943,266,29,137,2025-12-11 13:02:00,41,63.21
13390,256,230,147,2025-12-11 13:04:00,10,23.49
13601,387,262,245,2025-12-11 13:04:00,32,50.33
18971,182,82,249,2025-12-11 13:09:00,16,30.36
17094,404,84,54,2025-12-11 13:12:00,53,84.64
12826,164,185,241,2025-12-11 13:21:00,57,91.46
3809,134,211,203,2025-12-11 13:22:00,59,90.86
13355,362,105,191,2025-12-11 13:39:00,35,54.91
16152,254,139,217,2025-12-11 13:40:00,44,69.37
9942,430,168,96,2025-12-11 13:41:00,58,92.1
15501,2,119,12,2025-12-11 13:50:00,28,47.39
19175,295,189,187,2025-12-11 14:01:00,26,44.19
8233,396,170,95,2025-12-11 14:08:00,13,18.04
17770,32,85,138,2025-12-11 14:16:00,21,35.67
8055,196,178,216,2025-12-11 14:28:00,59,88.87
3030,414,99,261,2025-12-11 14:30:00,48,78.65
18003,375,189,116,2025-12-11 14:39:00,17,29.03
13462,396,184,20,2025-12-11 14:47:00,32,45.57
7187,196,26,182,2025-12-11 14:49:00,48,74.76
6695,190,234,29,2025-12-11 14:53:00,46,72.42
5404,293,135,43,2025-12-11 15:00:00,41,64.2
1897,488,124,115,2025-12-11 15:44:00,40,61.01
8240,150,189,4,2025-12-11 15:44:00,20,33.05
18940,377,242,235,2025-12-11 16:05:00,41,63.5
16336,30,179,105,2025-12-11 16:13:00,21,33.55
17609,162,15,189,2025-12-11 16:16:00,52,81.16
19126,146,106,199,2025-12-11 16:24:00,35,52.87
11592,214,19,44,2025-12-11 16:35:00,38,61.35
8168,296,102,232,2025-12-11 16:38:00,7,12.81
10684,482,146,84,2025-12-11 16:50:00,29,47.67
9384,206,191,157,2025-12-11 16:58:00,31,49.75
17535,447,13,102,2025-12-11 17:06:00,5,8.87
170,194,111,95,2025-12-11 17:11:00,20,39.62
14869,224,133,249,2025-12-11 17:13:00,60,90.58
15221,448,154,46,2025-12-11 17:18:00,23,37.73
9754,329,10,46,2025-12-11 17:18:00,43,67.17
17114,495,45,24,2025-12-11 17:20:00,21,34.51
7233,305,93,214,2025-12-11 17:22:00,15,23.87
10581,437,131,147,2025-12-11 17:24:00,18,32.6
14301,283,58,190,2025-12-11 17:35:00,6,11.37
17589,376,23,213,2025-12-11 17:43:00,60,93.95
10119,19,8,67,2025-12-11 17:48:00,5,7.57
17663,205,8,3,2025-12-11 17:54:00,46,73.17
16831,205,257,64,2025-12-11 18:08:00,28,43.75
4229,224,72,10,2025-12-11 18:14:00,26,36.44
10933,392,179,81,2025-12-11 18:20:00,11,21.92
8430,484,205,175,2025-12-11 18:28:00,36,56.83
5283,217,165,211,2025-12-11 18:39:00,59,93.94
7606,252,224,208,2025-12-11 18:41:00,14,24.0
15934,174,254,260,2025-12-11 18:56:00,49,74.37
17389,98,86,89,2025-12-11 18:56:00,15,26.8
11514,157,227,260,2025-12-11 19:02:00,57,86.48
6703,219,146,164,2025-12-11 19:05:00,50,75.61
6530,151,179,187,2025-12-11 19:07:00,57,87.41
16838,181,243,143,2025-12-11 19:09:00,41,67.25
7644,407,125,39,2025-12-11 19:15:00,30,43.25
8528,474,60,121,2025-12-11 19:16:00,58,89.08
13060,77,146,33,2025-12-11 19:20:00,14,22.98
6472,361,68,118,2025-12-11 19:32:00,50,78.86
2126,261,104,222,2025-12-11 19:35:00,22,34.79
6295,309,26,163,2025-12-11 19:46:00,17,27.49
6015,454,136,179,2025-12-11 20:04:00,31,49.73
12253,394,57,116,2025-12-11 20:07:00,31,50.07
3278,133,41,48,2025-12-11 20:13:00,7,16.56
18578,143,6,181,2025-12-11 20:21:00,52,82.63
14856,454,1,249,2025-12-11 20:42:00,12,18.76
17254,164,128,140,2025-12-11 20:50:00,19,30.57
8,135,234,72,2025-12-11 20:52:00,41,63.58
5056,221,21,79,2025-12-11 20:53:00,30,46.18
5819,193,160,243,2025-12-11 20:54:00,29,46.2
19181,339,257,264,2025-12-11 21:00:00,41,64.15
19249,446,88,193,2025-12-11 21:01:00,17,30.09
4420,169,134,201,2025-12-11 21:02:00,55,84.87
17658,127,29,175,2025-12-11 21:02:00,35,58.2
3563,309,190,23,2025-12-11 21:08:00,14,25.39
5146,460,19,135,2025-12-11 21:14:00,24,35.7
18802,417,22,114,2025-12-11 21:16:00,55,83.49
8826,213,263,169,2025-12-11 21:33:00,34,53.58
4290,459,203,156,2025-12-11 21:35:00,29,50.27
1695,285,42,45,2025-12-11 21:36:00,35,56.18
185,129,184,251,2025-12-11 21:39:00,33,53.55
16147,347,218,111,2025-12-11 21:41:00,10,21.86
16205,116,105,72,2025-12-11 21:45:00,15,22.32
11336,487,199,1,2025-12-11 21:48:00,49,78.0
4991,409,58,89,2025-12-11 22:04:00,13,23.13
10714,398,7,36,2025-12-11 22:16:00,52,79.77
4820,437,182,225,2025-12-11 22:33:00,29,51.51
9215,283,8,209,2025-12-11 22:55:00,42,67.36
13177,150,237,178,2025-12-11 22:56:00,28,44.24
11374,103,216,80,2025-12-11 23:05:00,6,10.87
6651,447,183,26,2025-12-11 23:39:00,34,54.02
7556,491,120,93,2025-12-11 23:41:00,55,84.71
4791,71,124,53,2025-12-11 23:42:00,49,76.68
1768,454,191,114,2025-12-11 23:43:00,24,38.42
8476,8,242,43,2025-12-11 23:46:00,38,60.92
17788,257,136,133,2025-12-11 23:51:00,18,31.89
15178,495,17,262,2025-12-11 23:55:00,36,57.47
4216,194,249,143,2025-12-11 23:55:00,16,26.22
13216,43,211,188,2025-12-12 00:15:00,6,7.96
1240,351,36,127,2025-12-12 00:19:00,7,14.23
3139,261,38,150,2025-12-12 00:26:00,9,13.08
14524,451,145,156,2025-12-12 00:43:00,44,72.6
10731,407,210,60,2025-12-12 00:55:00,28,45.51
4574,424,56,113,2025-12-12 01:09:00,32,48.85
15703,176,16,206,2025-12-12 01:19:00,39,63.27
14289,246,236,73,2025-12-12 01:26:00,12,19.56
16495,183,74,25,2025-12-12 01:29:00,24,35.14
8159,341,246,244,2025-12-12 01:31:00,53,82.19
10029,488,70,167,2025-12-12 01:35:00,58,89.31
9130,203,15,46,2025-12-12 01:38:00,12,20.81
14352,392,123,22,2025-12-12 01:43:00,20,29.59
17710,420,48,240,2025-12-12 01:48:00,15,24.39
7774,293,187,102,2025-12-12 01:55:00,60,94.1
4582,433,88,220,2025-12-12 02:23:00,34,57.11
9328,274,43,237,2025-12-12 02:24:00,43,67.71
10271,462,116,5,2025-12-12 02:41:00,19,28.54
4421,371,90,174,2025-12-12 02:44:00,14,20.15
7549,82,205,40,2025-12-12 02:59:00,5,8.27
1495,479,17,107,2025-12-12 03:04:00,58,90.85
6291,355,141,218,2025-12-12 03:06:00,8,16.62
7942,266,66,110,2025-12-12 03:07:00,20,31.73
17439,15,219,62,2025-12-12 03:16:00,30,50.04
16684,11,15,129,2025-12-12 03:25:00,28,45.96
10155,87,49,144,2025-12-12 03:26:00,22,38.03
17371,139,216,87,2025-12-12 03:29:00,29,46.44
7525,151,157,6,2025-12-12 03:48:00,31,48.91
381,360,132,218,2025-12-12 03:55:00,53,83.05
2118,359,88,56,2025-12-12 03:56:00,38,60.91
8057,216,219,17,2025-12-12 04:14:00,56,84.11
262,436,168,72,2025-12-12 04:20:00,14,24.45
5399,286,91,105,2025-12-12 04:34:00,20,31.21
13461,184,203,26,2025-12-12 04:41:00,22,36.81
3529,345,143,175,2025-12-12 04:49:00,47,74.84
6399,50,139,189,2025-12-12 04:49:00,18,29.07
2924,493,50,30,2025-12-12 05:02:00,45,72.44
231,427,1,44,2025-12-12 05:11:00,23,33.82
17801,1,185,88,2025-12-12 05:14:00,32,55.41
19144,177,117,228,2025-12-12 05:18:00,43,67.38
4754,103,103,244,2025-12-12 05:26:00,17,27.75
11231,303,219,15,2025-12-12 05:28:00,17,32.88
2384,217,99,45,2025-12-12 05:32:00,6,9.25
15442,140,262,75,2025-12-12 05:38:00,13,21.7
5023,454,120,154,2025-12-12 05:38:00,9,16.45
11459,361,91,112,2025-12-12 05:50:00,12,19.0
19826,66,90,225,2025-12-12 05:50:00,6,11.69
3829,448,229,23,2025-12-12 05:55:00,50,76.79
12580,245,182,237,2025-12-12 05:55:00,47,73.18
14518,264,20,88,2025-12-12 05:56:00,49,75.29
17220,257,180,70,2025-12-12 05:57:00,41,65.57
10135,32,63,57,2025-12-12 05:59:00,18,30.22
2120,457,237,76,2025-12-12 06:00:00,5,9.37
16582,104,248,59,2025-12-12 06:06:00,55,85.99
16047,313,202,209,2025-12-12 06:12:00,53,82.17
12797,391,94,93,2025-12-12 06:15:00,51,76.34
19913,135,78,114,2025-12-12 06:23:00,5,10.86
6335,279,109,119,2025-12-12 06:27:00,42,66.34
11489,47,226,63,2025-12-12 06:31:00,32,52.35
10571,18,211,29,2025-12-12 06:54:00,10,19.35
255,18,198,84,2025-12-12 06:56:00,20,32.47
98,84,208,71,2025-12-12 06:57:00,9,13.73
8030,151,63,221,2025-12-12 07:12:00,59,94.27
5034,320,4,28,2025-12-12 07:13:00,13,21.62
2876,432,198,110,2025-12-12 07:17:00,17,28.4
15897,247,104,249,2025-12-12 07:19:00,22,34.77
17475,109,263,179,2025-12-12 07:31:00,23,40.53
14256,377,209,229,2025-12-12 07:43:00,44,65.6
8067,17,98,58,2025-12-12 07:52:00,54,78.97
10566,226,2,94,2025-12-12 07:57:00,38,59.72
15753,46,136,33,2025-12-12 08:00:00,37,61.64
19404,355,176,106,2025-12-12 08:02:00,55,84.88
311,15,26,23,2025-12-12 08:06:00,41,65.27
9468,36,89,74,2025-12-12 08:08:00,51,77.51
9316,158,42,44,2025-12-12 08:23:00,60,92.46
5778,262,41,82,2025-12-12 08:26:00,60,96.59
19573,175,196,248,2025-12-12 08:35:00,58,88.35
11222,90,225,260,2025-12-12 08:51:00,44,64.91
19097,262,222,101,2025-12-12 09:02:00,6,14.27
10264,384,28,239,2025-12-12 09:09:00,38,63.56
19207,260,137,94,2025-12-12 09:20:00,30,52.87
10742,178,60,22,2025-12-12 09:24:00,49,0.0
8904,473,141,7,2025-12-12 09:30:00,13,24.13
9640,310,7,261,2025-12-12 09:39:00,15,28.77
8755,312,214,264,2025-12-12 09:49:00,15,25.43
19364,278,217,222,2025-12-12 09:55:00,32,51.1
2427,199,140,191,2025-12-12 10:03:00,35,57.62
4174,175,12,175,2025-12-12 10:20:00,45,71.74
2653,215,170,111,2025-12-12 10:25:00,59,92.16
184,376,33,110,2025-12-12 10:33:00,23,38.48
13501,155,9,170,2025-12-12 10:39:00,25,39.23
3858,137,112,22,2025-12-12 10:45:00,9,17.0
1836,220,165,85,2025-12-12 10:48:00,46,70.26
7456,148,84,77,2025-12-12 10:51:00,42,66.51
1184,498,237,239,2025-12-12 10:52:00,26,37.49
3210,216,2,186,2025-12-12 10:52:00,26,42.29
7536,248,215,2,2025-12-12 10:52:00,58,90.96
7367,269,119,157,2025-12-12 10:53:00,22,36.95
1396,3,74,165,2025-12-12 10:55:00,47,73.38
7439,375,197,263,2025-12-12 11:06:00,58,92.31
7073,124,123,125,2025-12-12 11:15:00,58,88.14
5450,126,140,253,2025-12-12 11:23:00,54,83.52
3010,301,179,187,2025-12-12 11:23:00,60,91.38
13983,384,208,23,2025-12-12 11:38:00,37,55.53
467,388,4,253,2025-12-12 11:41:00,46,71.81
12427,279,106,96,2025-12-12 11:54:00,8,15.92
12628,303,41,112,2025-12-12 11:57:00,13,23.96
9909,336,150,21,2025-12-12 12:07:00,46,72.04
9643,228,257,186,2025-12-12 12:09:00,56,86.03
11637,188,51,67,2025-12-12 12:19:00,52,80.82
12882,461,93,3,2025-12-12 12:26:00,16,26.2
16039,198,253,18,2025-12-12 12:28:00,53,81.58
15639,100,50,122,2025-12-12 12:28:00,9,23.32
4897,94,105,4,2025-12-12 12:37:00,25,38.75
10835,412,64,4,2025-12-12 12:44:00,6,8.93
10349,357,237,154,2025-12-12 12:50:00,9,16.14
18437,272,217,144,2025-12-12 12:52:00,56,84.94
19430,99,100,202,2025-12-12 13:06:00,12,22.02
12650,156,198,40,2025-12-12 13:09:00,39,62.68
12167,153,12,143,2025-12-12 13:10:00,43,67.24
6483,170,262,93,2025-12-12 13:13:00,37,57.59
7734,68,121,8,2025-12-12 13:16:00,19,31.84
18070,160,211,186,2025-12-12 13:18:00,15,26.91
12663,134,78,232,2025-12-12 13:20:00,28,44.94
1273,411,180,199,2025-12-12 13:26:00,25,38.31
3130,458,176,97,2025-12-12 13:28:00,42,66.79
14042,79,21,157,2025-12-12 13:41:00,24,39.43
1174,110,104,249,2025-12-12 13:54:00,16,24.24
